,stock_id,date,open,high,low,close,volume,index_value,ticker
1883,3,2022-05-27,2169.22,2303.74,2025.2,2302.93,24525745,3.59,AMZN
1884,3,2022-05-20,2262.0,2316.0,2100.1868,2151.82,22351792,3.65,AMZN
1885,3,2022-05-13,2226.25,2280.0,2048.11,2261.1,28448577,4.24,AMZN
1886,3,2022-05-06,2448.02,2524.41,2261.625,2295.45,30337433,4.33,AMZN
1887,3,2022-04-29,2880.46,2924.43,2432.5,2485.63,29941011,4.43,AMZN
1888,3,2022-04-22,3030.47,3172.98,2873.9501,2887.0,14882992,4.34,AMZN
1889,3,2022-04-08,3282.5,3367.89,3084.615,3089.21,14779661,4.41,AMZN
1890,3,2022-04-01,3299.5,3416.63,3246.39,3271.2,14961498,4.68,AMZN
1891,3,2022-03-25,3222.415,3327.4,3191.06,3295.47,14416524,4.4,AMZN
1892,3,2022-03-18,2919.62,3231.88,2817.68,3225.01,20441777,4.88,AMZN
1893,3,2022-03-11,2908.87,2993.5,2671.45,2910.49,23260828,4.69,AMZN
1894,3,2022-03-04,3048.5,3089.0,2876.14,2912.82,13803602,4.74,AMZN
1895,3,2022-02-25,3009.57,3079.8,2790.0,3075.77,14617617,5.17,AMZN
1896,3,2022-02-18,3035.02,3206.975,3017.86,3052.03,16027112,6.21,AMZN
1897,3,2022-02-11,3170.4,3276.69,3054.675,3065.87,19640945,5.08,AMZN
1898,3,2022-02-04,2895.0,3224.0,2766.66,3152.79,35192213,5.19,AMZN
1899,3,2022-01-28,2780.0,2903.695,2707.04,2879.56,24718944,5.39,AMZN
1900,3,2022-01-21,3182.1,3194.6899,2841.408,2852.86,17724960,5.01,AMZN
1901,3,2022-01-14,3211.71,3337.56,3126.09,3242.76,14914534,4.89,AMZN
1902,3,2022-01-07,3351.0,3428.0,3238.7442,3251.08,14873035,4.56,AMZN
1903,3,2021-12-31,3420.74,3458.86,3331.17,3334.34,11726577,5.5,AMZN
1904,3,2021-12-17,3440.0,3483.32,3303.9,3400.35,17028527,5.43,AMZN
1905,3,2021-12-10,3393.0,3549.99,3338.69,3444.24,14363798,6.18,AMZN
1906,3,2021-12-03,3547.6443,3596.0,3338.6,3389.79,18295497,5.67,AMZN
1907,3,2021-11-26,3676.3768,3713.455,3504.15,3504.56,13859411,6.4,AMZN
1908,3,2021-11-19,3537.0,3762.145,3525.1466,3676.57,18356801,5.82,AMZN
1909,3,2021-11-12,3523.24,3605.45,3447.05,3525.15,16259635,5.41,AMZN
1910,3,2021-11-05,3361.8,3566.25,3283.55,3518.99,19891481,5.44,AMZN
1911,3,2021-10-29,3335.0,3479.0,3273.32,3372.43,19821332,5.9,AMZN
1912,3,2021-10-22,3388.3576,3462.86,3331.3,3335.55,12720409,5.54,AMZN
1913,3,2021-10-15,3275.0,3410.42,3236.28,3409.02,13570821,6.52,AMZN
1914,3,2021-10-08,3279.39,3325.746,3176.25,3288.62,14732534,6.08,AMZN
1915,3,2021-10-01,3371.5,3415.57,3255.94,3283.26,16310187,6.65,AMZN
1916,3,2021-09-24,3396.0,3429.26,3305.01,3425.52,14357066,6.63,AMZN
1917,3,2021-09-17,3482.8,3497.96,3402.01,3462.52,14663610,6.62,AMZN
1918,3,2021-09-10,3478.0,3549.99,3462.9055,3469.15,10911058,6.76,AMZN
1919,3,2021-09-03,3357.425,3527.0,3355.22,3478.05,16682486,6.74,AMZN
1920,3,2021-08-27,3211.9,3352.32,3210.005,3349.63,12001408,7.06,AMZN
1921,3,2021-08-20,3283.0,3300.0,3175.76,3199.95,16662017,6.41,AMZN
1922,3,2021-08-13,3343.61,3358.0,3269.67,3293.97,11866397,7.06,AMZN
1923,3,2021-08-06,3353.1,3391.0,3299.77,3344.94,14766350,6.66,AMZN
1924,3,2021-07-30,3673.17,3712.08,3306.98,3327.59,24334540,7.26,AMZN
1925,3,2021-07-23,3532.58,3666.11,3499.16,3656.64,15060908,7.3,AMZN
1926,3,2021-07-16,3744.0,3773.0782,3570.455,3573.63,16943118,7.39,AMZN
1927,3,2021-07-09,3530.11,3759.9855,3529.0,3719.34,21001690,6.77,AMZN
1928,3,2021-07-02,3416.0,3511.72,3409.4206,3510.98,11958974,8.6,AMZN
1929,3,2021-06-25,3476.42,3524.8599,3394.18,3401.46,17208549,8.24,AMZN
1930,3,2021-06-18,3346.83,3507.0,3335.5,3486.9,19532312,8.67,AMZN
1931,3,2021-06-11,3197.33,3366.58,3172.2,3346.83,14381848,9.0,AMZN
1932,3,2021-06-04,3243.495,3250.98,3184.03,3206.22,9092611,8.2,AMZN
1933,3,2021-05-28,3215.5,3295.73,3210.4993,3223.07,12960574,9.84,AMZN
1934,3,2021-05-21,3245.93,3312.0,3184.0,3203.08,15970098,9.75,AMZN
1935,3,2021-05-14,3282.32,3283.0,3127.37,3222.9,22076693,9.85,AMZN
1936,3,2021-05-07,3484.73,3486.645,3247.2,3291.61,24184259,9.83,AMZN
1937,3,2021-04-30,3348.0,3554.0,3330.94,3467.42,28031459,10.56,AMZN
1938,3,2021-04-23,3390.33,3435.9333,3301.45,3340.88,13336845,10.54,AMZN
1939,3,2021-04-16,3355.21,3432.0,3326.0,3399.44,16162468,10.21,AMZN
1940,3,2021-04-09,3173.0,3372.2,3161.24,3372.2,16372481,10.26,AMZN
1941,3,2021-03-26,3067.85,3182.0,2996.0,3052.03,16554816,6.59,AMZN
1942,3,2021-03-19,3074.57,3173.05,3016.63,3074.96,16858321,3.84,AMZN
1943,3,2021-03-12,3015.0,3131.7843,2951.31,3089.49,16425808,1.22,AMZN
1944,3,2021-03-05,3127.89,3163.52,2881.0001,3000.46,20188579,1.04,AMZN
1945,3,2021-02-26,3208.13,3232.3199,3036.7,3092.93,19795218,0.15,AMZN
1946,3,2021-02-19,3254.05,3338.0,3245.75,3249.9,13175313,-0.9,AMZN
1947,3,2021-02-12,3358.5,3364.9999,3233.31,3277.71,13198676,0.55,AMZN
1948,3,2021-02-05,3242.36,3434.0,3235.025,3352.15,24724178,0.0,AMZN
1949,3,2021-01-29,3328.5,3363.89,3184.55,3206.2,18807935,-0.01,AMZN
1950,3,2021-01-22,3107.0,3348.55,3096.0,3292.23,16381942,0.42,AMZN
1951,3,2021-01-15,3148.01,3189.95,3086.0,3104.25,17723802,0.34,AMZN
1952,3,2021-01-08,3270.0,3272.0,3131.16,3182.7,18514101,0.33,AMZN
1953,3,2020-12-18,3143.0,3263.51,3126.0,3201.65,21377156,-0.29,AMZN
1954,3,2020-12-11,3156.48,3184.13,3072.82,3116.42,16233336,-0.9,AMZN
1955,3,2020-12-04,3208.48,3248.95,3125.55,3162.58,17492424,-0.73,AMZN
1956,3,2020-11-27,3116.6986,3216.19,3065.46,3195.34,14463046,-0.43,AMZN
1957,3,2020-11-20,3093.2,3189.25,3072.685,3099.4,16560655,-1.09,AMZN
1958,3,2020-11-13,3231.03,3289.0,3019.4828,3128.81,26282080,-1.16,AMZN
1959,3,2020-11-06,3061.74,3366.8,2950.12,3311.37,29430886,-1.08,AMZN
1960,3,2020-10-30,3198.74,3291.66,3019.0,3036.15,30773138,-1.15,AMZN
1961,3,2020-10-23,3299.61,3329.0,3121.94,3204.4,22004732,-1.36,AMZN
1962,3,2020-10-16,3349.94,3496.24,3160.0,3272.71,31635612,-1.83,AMZN
1963,3,2020-10-09,3145.84,3288.99,3090.0,3286.65,21253613,-1.74,AMZN
1964,3,2020-10-02,3148.85,3224.0,3117.1684,3125.0,23208684,-2.11,AMZN
1965,3,2020-09-25,2906.5,3133.99,2871.0,3095.13,28864000,-2.46,AMZN
1966,3,2020-09-18,3172.9372,3187.39,2905.54,2954.91,28423950,-2.42,AMZN
1967,3,2020-09-11,3144.0,3349.89,3083.98,3116.22,21707603,-3.39,AMZN
1968,3,2020-09-04,3408.99,3552.25,3111.13,3294.62,28536635,-2.28,AMZN
1969,3,2020-08-28,3310.15,3453.0,3257.5608,3401.8,22329616,-2.2,AMZN
1970,3,2020-08-21,3173.12,3320.0,3154.1775,3284.72,19115341,-2.82,AMZN
1971,3,2020-08-14,3170.31,3217.5211,3073.0,3148.02,16313326,-3.53,AMZN
1972,3,2020-08-07,3180.51,3247.47,3101.21,3167.46,21575711,-3.56,AMZN
1973,3,2020-07-31,3062.0,3246.82,2995.76,3164.68,24482837,-3.98,AMZN
1974,3,2020-07-24,3000.2,3240.58,2888.0,3008.91,28958005,-4.24,AMZN
1975,3,2020-07-17,3251.06,3344.29,2918.23,2961.97,31854446,-4.83,AMZN
1976,3,2020-07-10,2934.97,3215.0,2930.0,3200.0,29050860,-4.17,AMZN
1977,3,2020-06-26,2684.5,2796.0,2669.0,2692.87,21436533,-4.86,AMZN
1978,3,2020-06-19,2526.6,2697.43,2508.0,2675.01,18693037,-5.05,AMZN
1979,3,2020-06-12,2500.2,2722.35,2487.34,2545.02,25328869,-5.61,AMZN
1980,3,2020-06-05,2448.0,2507.54,2437.13,2483.0,14394114,-6.31,AMZN
1981,3,2020-05-29,2458.0,2462.0,2330.0,2442.37,15347563,-6.66,AMZN
1982,3,2020-05-22,2404.35,2525.45,2384.01,2436.88,20666695,-6.88,AMZN
1983,3,2020-05-15,2374.7,2419.67,2337.8,2409.78,19000145,-7.32,AMZN
1984,3,2020-05-08,2256.38,2387.24,2256.38,2379.61,17833875,-7.3,AMZN
1985,3,2020-05-01,2443.2,2475.0,2258.19,2286.04,34813900,-8.12,AMZN
1986,3,2020-04-24,2389.95,2444.98,2279.66,2410.22,26364017,-8.09,AMZN
1987,3,2020-04-17,2040.0,2461.0,2038.0,2375.0,41638680,-7.96,AMZN
1988,3,2020-04-03,1922.83,1993.02,1889.15,1906.59,23317443,-5.53,AMZN
1989,3,2020-03-27,1827.75,1956.49,1812.0,1900.1,33057657,-3.64,AMZN
1990,3,2020-03-20,1641.51,1957.0,1626.03,1846.09,49648484,-0.91,AMZN
1991,3,2020-03-13,1773.86,1894.27,1675.0,1785.0,40749312,1.24,AMZN
1992,3,2020-03-06,1906.49,1996.33,1869.5,1901.09,29090851,1.33,AMZN
1993,3,2020-02-28,2003.18,2039.3,1811.13,1883.75,35644283,1.57,AMZN
1994,3,2020-02-21,2125.02,2185.1,2088.0,2095.97,13294317,1.57,AMZN
1995,3,2020-02-14,2085.01,2185.95,2084.96,2134.87,19774470,1.64,AMZN
1996,3,2020-02-07,2010.6,2098.53,2000.25,2079.28,23842907,1.91,AMZN
1997,3,2020-01-31,1820.0,2055.72,1815.34,2008.72,30332660,1.99,AMZN
1998,3,2020-01-24,1865.0,1902.5,1847.44,1861.64,13110822,1.64,AMZN
1999,3,2020-01-17,1891.31,1898.0,1855.09,1864.72,15753709,1.57,AMZN
2000,3,2020-01-10,1860.0,1917.82,1860.0,1883.16,17743595,1.29,AMZN
2001,3,2020-01-03,1874.0,1898.01,1832.23,1874.97,13990200,1.73,AMZN
2002,3,2019-12-27,1788.26,1901.4,1784.51,1869.8,15232192,2.02,AMZN
2003,3,2019-12-20,1767.0,1802.97,1757.05,1786.5,18040959,2.02,AMZN
2004,3,2019-12-13,1750.66,1768.99,1735.0,1760.94,12971309,1.58,AMZN
2005,3,2019-12-06,1804.4,1805.55,1740.0,1751.6,16089863,1.2,AMZN
2006,3,2019-11-29,1753.25,1824.69,1753.24,1800.8,11639181,1.15,AMZN
2007,3,2019-11-22,1738.3,1762.52,1722.71,1745.72,13052220,2.61,AMZN
2008,3,2019-11-15,1778.0,1786.22,1732.86,1739.49,13114185,1.56,AMZN
2009,3,2019-11-08,1801.01,1815.06,1774.04,1785.88,11464532,1.68,AMZN
2010,3,2019-11-01,1748.06,1797.45,1742.5,1791.44,13932587,1.74,AMZN
2011,3,2019-10-25,1769.66,1789.78,1695.0,1761.33,21385988,1.65,AMZN
2012,3,2019-10-18,1728.91,1798.85,1722.0,1757.51,13765365,1.68,AMZN
2013,3,2019-10-11,1731.63,1747.83,1705.0,1731.92,12904838,1.6,AMZN
2014,3,2019-10-04,1726.99,1755.6,1685.06,1739.65,15383352,1.69,AMZN
2015,3,2019-09-27,1777.0,1795.71,1713.82,1725.45,18828122,1.75,AMZN
2016,3,2019-09-20,1824.02,1832.57,1780.92,1794.16,15878717,1.51,AMZN
2017,3,2019-09-13,1841.0,1853.66,1805.34,1839.34,12840983,1.74,AMZN
2018,3,2019-09-06,1770.0,1842.0,1768.0,1833.51,11695209,1.85,AMZN
2019,3,2019-08-30,1766.91,1799.74,1743.51,1776.29,14605849,1.58,AMZN
2020,3,2019-08-23,1818.08,1829.58,1745.23,1749.62,14728655,1.82,AMZN
2021,3,2019-08-16,1795.99,1831.74,1757.22,1792.57,18738356,1.76,AMZN
2022,3,2019-08-09,1770.22,1834.26,1748.78,1807.58,22236366,1.82,AMZN
2023,3,2019-08-02,1930.0,1932.23,1808.02,1823.24,21544341,2.05,AMZN
2024,3,2019-07-26,1971.14,2001.3,1924.51,1943.05,17306428,1.86,AMZN
2025,3,2019-07-19,2021.4,2026.32,1951.55,1964.52,14848214,2.05,AMZN
2026,3,2019-07-12,1934.12,2035.8,1928.25,2011.0,18988034,1.77,AMZN
2027,3,2019-07-05,1922.98,1945.9,1906.63,1942.91,10173299,2.2,AMZN
2028,3,2019-06-28,1912.66,1916.86,1872.42,1893.63,12916305,1.95,AMZN
2029,3,2019-06-21,1876.5,1935.2,1875.45,1911.3,16576146,2.11,AMZN
2030,3,2019-06-14,1822.0,1893.7,1818.0,1869.67,17739009,2.0,AMZN
2031,3,2019-06-07,1760.01,1806.25,1672.0,1804.03,27515129,1.94,AMZN
2032,3,2019-05-31,1832.75,1849.27,1772.7,1775.07,15244659,2.04,AMZN
2033,3,2019-05-24,1852.69,1879.0,1804.2,1823.28,18533859,1.91,AMZN
2034,3,2019-05-17,1836.56,1917.51,1815.75,1869.0,24549599,1.86,AMZN
2035,3,2019-05-10,1917.98,1959.0,1856.0,1889.98,26424800,2.03,AMZN
2036,3,2019-05-03,1949.0,1964.4,1881.87,1962.46,20988705,2.17,AMZN
2037,3,2019-04-26,1855.4,1951.0,1845.64,1950.63,26221693,2.18,AMZN
2038,3,2019-04-12,1833.23,1853.09,1825.11,1843.06,16200437,2.07,AMZN
2039,3,2019-04-05,1800.11,1838.58,1798.73,1837.28,18931800,2.28,AMZN
2040,3,2019-03-29,1757.79,1805.77,1745.68,1780.75,20658235,2.18,AMZN
2041,3,2019-03-22,1712.7,1823.75,1712.63,1764.77,30189632,1.91,AMZN
2042,3,2019-03-15,1626.12,1718.8,1626.01,1712.36,21540379,2.1,AMZN
2043,3,2019-03-08,1685.0,1709.43,1586.57,1620.8,23468912,2.16,AMZN
2044,3,2019-03-01,1641.45,1674.26,1615.1,1671.73,16999869,2.15,AMZN
2045,3,2019-02-22,1601.0,1634.94,1600.56,1631.56,13598828,2.39,AMZN
2046,3,2019-02-15,1600.98,1656.38,1586.0,1607.95,20200670,1.96,AMZN
2047,3,2019-02-08,1623.0,1672.26,1566.76,1588.22,23606221,1.78,AMZN
2048,3,2019-02-01,1643.59,1736.41,1590.72,1626.23,37670866,2.18,AMZN
2049,3,2019-01-25,1681.0,1683.48,1610.2,1670.57,20691630,2.43,AMZN
2050,3,2019-01-18,1615.0,1716.2,1595.15,1696.2,28600640,2.55,AMZN
2051,3,2019-01-11,1602.31,1676.61,1589.19,1640.56,34417357,2.15,AMZN
2052,3,2019-01-04,1510.8,1594.0,1460.93,1575.39,31095757,2.05,AMZN
2053,3,2018-12-28,1346.0,1513.47,1307.0,1478.02,36182781,2.29,AMZN
2054,3,2018-12-21,1566.0,1584.53,1363.96,1377.45,47777079,2.63,AMZN
2055,3,2018-12-14,1623.84,1704.99,1585.0,1591.91,31975796,2.84,AMZN
2056,3,2018-12-07,1769.46,1778.34,1609.85,1629.13,31922141,2.75,AMZN
2057,3,2018-11-30,1539.0,1696.0,1524.22,1690.17,32874685,2.75,AMZN
2058,3,2018-11-23,1577.01,1581.19,1420.0,1502.06,27093246,2.93,AMZN
2059,3,2018-11-16,1698.24,1708.55,1546.51,1593.41,33719824,2.54,AMZN
2060,3,2018-11-09,1657.57,1784.0,1596.36,1712.43,30511366,2.73,AMZN
2061,3,2018-11-02,1660.0,1697.44,1476.36,1665.53,50807461,2.68,AMZN
2062,3,2018-10-26,1784.0,1809.5,1603.0,1642.81,43401836,2.9,AMZN
2063,3,2018-10-19,1795.0,1845.0,1734.23,1764.03,29373498,2.49,AMZN
2064,3,2018-10-12,1874.0,1902.0,1685.1,1788.61,46535379,2.72,AMZN
2065,3,2018-10-05,2021.99,2033.19,1862.83,1889.65,28201465,3.04,AMZN
2066,3,2018-09-28,1903.79,2026.52,1865.0,2003.0,21480120,2.8,AMZN
2067,3,2018-09-21,1954.73,1958.2,1887.41,1915.01,25386552,2.91,AMZN
2068,3,2018-09-14,1971.0,2008.76,1917.0,1970.19,21256029,2.92,AMZN
2069,3,2018-09-07,2026.5,2050.5,1935.21,1952.07,26322992,3.07,AMZN
2070,3,2018-08-31,1915.0,2025.57,1909.28,2012.71,24683160,3.67,AMZN
2071,3,2018-08-24,1890.57,1919.5,1866.06,1905.39,15411966,2.82,AMZN
2072,3,2018-08-17,1898.5,1925.0,1855.55,1882.22,25279670,2.62,AMZN
2073,3,2018-08-10,1825.81,1914.57,1818.92,1886.3,19232616,2.72,AMZN
2074,3,2018-08-03,1827.33,1841.0,1739.32,1823.29,24269298,2.5,AMZN
2075,3,2018-07-27,1812.21,1880.05,1769.99,1817.27,31608848,2.36,AMZN
2076,3,2018-07-20,1821.95,1858.88,1797.38,1813.7,24579497,2.48,AMZN
2077,3,2018-07-13,1724.05,1815.3,1716.23,1813.03,18144097,2.49,AMZN
2078,3,2018-07-06,1682.7,1725.0,1678.06,1710.63,10996344,2.61,AMZN
2079,3,2018-06-29,1702.51,1723.41,1646.31,1699.8,25843190,2.73,AMZN
2080,3,2018-06-22,1706.26,1763.1,1700.39,1715.67,20746722,2.3,AMZN
2081,3,2018-06-15,1681.51,1724.8,1680.59,1715.97,15874289,2.14,AMZN
2082,3,2018-06-08,1648.9,1714.5,1645.49,1683.99,20163924,2.73,AMZN
2083,3,2018-06-01,1600.71,1646.73,1600.15,1641.54,13233549,2.62,AMZN
2084,3,2018-05-25,1585.0,1614.12,1566.34,1610.15,14531141,2.79,AMZN
2085,3,2018-05-18,1604.0,1611.18,1565.22,1574.37,14947710,2.15,AMZN
2086,3,2018-05-11,1589.34,1615.6,1582.51,1602.91,15588456,2.57,AMZN
2087,3,2018-05-04,1582.5,1596.0,1546.02,1580.95,22091913,2.63,AMZN
2088,3,2018-04-27,1546.69,1638.1,1415.02,1572.62,40401755,2.21,AMZN
2089,3,2018-04-20,1445.0,1568.52,1427.48,1527.49,25215886,2.52,AMZN
2090,3,2018-04-13,1425.03,1459.78,1402.57,1430.79,18891177,2.71,AMZN
2091,3,2018-04-06,1417.62,1459.56,1352.88,1405.23,39972840,2.38,AMZN
2092,3,2018-03-23,1554.53,1590.0,1495.36,1495.56,29572662,2.45,AMZN
2093,3,2018-03-16,1592.6,1617.54,1567.5,1571.68,24879145,2.53,AMZN
2094,3,2018-03-09,1494.24,1578.94,1481.0,1578.89,21899362,2.33,AMZN
2095,3,2018-03-02,1509.2,1528.7,1455.01,1500.25,27466805,2.58,AMZN
2096,3,2018-02-23,1446.49,1503.49,1446.49,1500.0,21664631,2.57,AMZN
2097,3,2018-02-16,1364.67,1468.94,1344.01,1448.69,28431302,2.56,AMZN
2098,3,2018-02-09,1402.62,1460.99,1265.93,1339.6,50493569,2.68,AMZN
2099,3,2018-02-02,1409.18,1498.0,1385.14,1429.95,36314815,2.31,AMZN
2100,3,2018-01-26,1297.17,1402.53,1296.66,1402.05,24962943,2.7,AMZN
2101,3,2018-01-19,1323.0,1339.94,1280.88,1294.58,20613997,3.07,AMZN
2102,3,2018-01-12,1236.0,1305.76,1232.03,1305.2,18919717,2.86,AMZN
2103,3,2018-01-05,1172.0,1229.14,1170.51,1229.14,12063077,2.61,AMZN
2104,3,2017-12-29,1168.36,1190.1,1160.55,1169.47,8172996,2.84,AMZN
2105,3,2017-12-22,1187.37,1194.78,1167.64,1168.36,11237867,2.96,AMZN
2106,3,2017-12-15,1164.6,1182.75,1157.0,1179.14,14620560,2.48,AMZN
2107,3,2017-12-08,1173.85,1175.2,1124.74,1162.0,18028380,2.45,AMZN
2108,3,2017-12-01,1202.66,1213.41,1145.19,1162.35,28944811,2.59,AMZN
2109,3,2017-11-24,1129.77,1186.84,1122.55,1186.0,11626802,2.48,AMZN
2110,3,2017-11-17,1123.0,1139.9,1121.63,1129.88,14361098,2.73,AMZN
2111,3,2017-11-10,1109.15,1135.54,1108.77,1125.35,14296475,2.63,AMZN
2112,3,2017-11-03,1095.01,1122.79,1086.87,1111.6,21012700,2.56,AMZN
2113,3,2017-10-27,986.73,1105.58,962.5,1100.95,29132355,2.48,AMZN
2114,3,2017-10-20,1008.44,1022.31,980.24,982.91,12110199,2.63,AMZN
2115,3,2017-10-13,993.24,1008.44,980.099,1002.94,14757261,2.79,AMZN
2116,3,2017-10-06,964.0,995.75,950.37,989.58,14359378,2.65,AMZN
2117,3,2017-09-29,949.31,964.83,931.75,961.35,16565198,2.64,AMZN
2118,3,2017-09-22,990.4,992.7922,954.42,955.1,13573544,2.77,AMZN
2119,3,2017-09-15,974.46,1000.0,974.22,986.79,15380473,2.36,AMZN
2120,3,2017-09-08,975.4,980.59,960.37,965.9,10096102,2.31,AMZN
2121,3,2017-09-01,946.54,984.5,936.33,978.25,13947854,2.09,AMZN
2122,3,2017-08-25,957.57,967.93,941.14,945.26,16696480,2.63,AMZN
2123,3,2017-08-18,978.41,991.74,954.65,958.47,15261919,2.58,AMZN
2124,3,2017-08-11,990.65,996.28,951.38,967.99,17950022,2.24,AMZN
2125,3,2017-08-04,1019.05,1019.05,981.73,987.58,21592973,2.48,AMZN
2126,3,2017-07-28,1028.34,1083.31,1001.0,1020.04,26003463,2.48,AMZN
2127,3,2017-07-21,1004.69,1034.97,1003.81,1025.67,16173453,2.37,AMZN
2128,3,2017-07-14,985.0,1008.55,983.5,1001.81,14833246,2.47,AMZN
2129,3,2017-07-07,972.79,980.11,951.0001,978.76,12307935,2.61,AMZN
2130,3,2017-06-30,1008.5,1009.8,965.25,968.0,18347096,2.47,AMZN
2131,3,2017-06-23,1017.0,1017.0,989.9,1003.74,16768161,2.27,AMZN
2132,3,2017-06-16,967.0,999.75,945.0,987.71,34388306,2.73,AMZN
2133,3,2017-06-09,1007.23,1016.5,927.0,978.31,19126886,2.22,AMZN
2134,3,2017-06-02,996.51,1008.48,982.16,1006.73,13257547,2.27,AMZN
2135,3,2017-05-26,964.0,999.0,962.9,995.78,15548790,2.18,AMZN
2136,3,2017-05-19,958.73,970.06,944.12,959.84,20092230,2.83,AMZN
2137,3,2017-05-12,940.95,962.79,939.21,961.35,14425756,2.47,AMZN
2138,3,2017-05-05,927.8,954.4,927.8,934.15,17998398,2.66,AMZN
2139,3,2017-04-28,908.68,949.59,903.0,924.99,20582964,2.72,AMZN
2140,3,2017-04-21,887.5,910.5,887.5,898.53,13959088,2.39,AMZN
2141,3,2017-04-07,888.0,923.72,885.42,894.88,25966786,2.58,AMZN
2142,3,2017-03-31,838.07,890.35,833.5,886.54,17003520,2.81,AMZN
2143,3,2017-03-24,851.51,862.795,839.05,845.61,13415481,2.91,AMZN
2144,3,2017-03-17,851.77,855.69,847.11,852.31,11829133,2.7,AMZN
2145,3,2017-03-10,845.23,857.35,841.12,852.46,11630862,2.89,AMZN
2146,3,2017-03-03,842.38,854.83,839.67,849.88,12351092,2.5,AMZN
2147,3,2017-02-24,848.84,860.86,837.7501,845.24,13274660,2.33,AMZN
2148,3,2017-02-17,831.62,847.27,828.55,845.07,15760855,2.26,AMZN
2149,3,2017-02-10,809.8,828.0,803.0,827.46,15135934,1.85,AMZN
2150,3,2017-02-03,833.0,842.49,804.0,810.2,28953978,2.76,AMZN
2151,3,2017-01-27,806.8,843.84,805.08,835.77,16377315,2.43,AMZN
2152,3,2017-01-20,815.7,816.02,803.44,808.33,11941710,1.45,AMZN
2153,3,2017-01-13,798.0,821.65,789.51,817.14,17663136,2.1,AMZN
2154,3,2017-01-06,757.92,799.44,747.7,795.99,17847894,1.85,AMZN
2155,3,2016-12-30,763.4,780.0,748.28,749.87,13237498,2.26,AMZN
2156,3,2016-12-23,758.89,774.39,756.16,760.59,12386665,3.36,AMZN
2157,3,2016-12-16,766.4,782.46,754.0,757.77,22354215,2.51,AMZN
2158,3,2016-12-09,745.0,773.79,742.0,768.66,17454906,2.22,AMZN
2159,3,2016-12-02,776.99,777.0,736.7,740.34,20564418,2.01,AMZN
2160,3,2016-11-25,766.0,792.4,765.11,780.37,15303225,2.17,AMZN
2161,3,2016-11-18,745.51,767.74,710.1,760.16,25789440,2.31,AMZN
2162,3,2016-11-11,771.64,791.7399,717.7,739.01,37329653,1.95,AMZN
2163,3,2016-11-04,781.03,800.84,753.2301,755.05,24739857,2.1,AMZN
2164,3,2016-10-28,824.95,843.09,774.61,776.32,29554817,1.95,AMZN
2165,3,2016-10-21,821.5,823.26,803.1,818.99,13909671,1.72,AMZN
2166,3,2016-10-14,843.25,845.2,821.21,822.96,13886940,1.66,AMZN
2167,3,2016-10-07,836.0,847.21,830.26,839.43,14299058,1.89,AMZN
2168,3,2016-09-30,801.8,839.95,797.145,837.31,20245889,1.87,AMZN
2169,3,2016-09-23,779.97,807.75,771.0,805.75,13385450,1.61,AMZN
2170,3,2016-09-16,757.35,780.46,756.0,778.52,17316466,1.63,AMZN
2171,3,2016-09-09,774.04,790.79,760.11,760.14,12432265,1.61,AMZN
2172,3,2016-09-02,768.72,776.0,764.0,772.44,9515570,1.69,AMZN
2173,3,2016-08-26,757.5,770.0,752.1,769.0,9347311,1.79,AMZN
2174,3,2016-08-19,771.9,772.04,756.89,757.31,9416269,1.74,AMZN
2175,3,2016-08-12,766.81,773.75,761.015,772.56,9049701,1.62,AMZN
2176,3,2016-08-05,759.87,770.5,750.35,765.98,16645609,1.96,AMZN
2177,3,2016-07-29,746.55,766.0,732.7525,758.81,22516746,1.81,AMZN
2178,3,2016-07-22,735.49,751.28,728.72,744.86,11980540,1.94,AMZN
2179,3,2016-07-15,750.0,757.34,734.05,735.44,18473051,1.61,AMZN
2180,3,2016-07-08,722.8,746.1,719.61,745.81,12744680,1.23,AMZN
2181,3,2016-07-01,692.01,728.0,682.115,725.68,18466611,2.33,AMZN
2182,3,2016-06-24,713.5,722.12,692.2,698.96,18532635,1.73,AMZN
2183,3,2016-06-17,714.01,722.56,699.18,706.39,17564319,1.68,AMZN
2184,3,2016-06-10,726.5,731.5,714.21,717.91,13256671,1.59,AMZN
2185,3,2016-06-03,712.33,728.28,711.32,725.54,13275319,1.31,AMZN
2186,3,2016-05-27,704.25,716.6,696.42,712.24,13601340,2.4,AMZN
2187,3,2016-05-20,710.13,714.47,688.76,702.8,20779197,1.4,AMZN
2188,3,2016-05-13,673.95,722.45,671.41,709.92,27237496,1.64,AMZN
2189,3,2016-05-06,663.92,685.5,656.0,673.95,25386789,1.28,AMZN
2190,3,2016-04-29,616.61,669.98,599.2,659.59,27456468,1.58,AMZN
2191,3,2016-04-22,625.35,638.01,611.56,620.5,18706380,1.26,AMZN
2192,3,2016-04-15,596.14,626.77,592.31,625.89,15973495,1.43,AMZN
2193,3,2016-04-08,599.0,602.39,585.25,594.6,13410591,1.5,AMZN
2194,3,2016-04-01,584.4,603.24,575.56,598.5,17003747,1.11,AMZN
2195,3,2016-03-18,567.0,581.52,546.09,552.08,24093632,1.07,AMZN
2196,3,2016-03-11,573.54,573.63,547.9,569.61,21680675,1.1,AMZN
2197,3,2016-03-04,554.0,585.0,552.51,575.14,19923855,1.49,AMZN
